english,igbo
the leader listens to the people. today,Onye isi ahụ na-ege ndị mmadụ ntị.
the citizens have rights.,Ndị obodo nwere ikike.
the citizens have rights. now,Ndị obodo nwere ikike.
everyone should respect the law.,Onye ọ bụla kwesịrị ịkwanyere iwu ùgwù.
everyone should respect the law. today,Onye ọ bụla kwesịrị ịkwanyere iwu ùgwù.
laws help maintain peace.,Iwu na-enyere aka idobe udo.
laws help maintain peace. now,Iwu na-enyere aka idobe udo.
the police protect the community.,Polis na-echekwa obodo.
the police protect the community. later,Polis na-echekwa obodo.
the police officers do their work.,Ndị uwe ojii na-arụ ọrụ ha.
the police officers do their work. later,Ndị uwe ojii na-arụ ọrụ ha.
the community needs security.,Obodo chọrọ nchekwa.
the community needs security. now,Obodo chọrọ nchekwa.
people want to live in peace.,Ndị mmadụ chọrọ ibi n'udo.
people need to live in peace.,Ndị mmadụ chọrọ ibi n'udo.
people want to live in peace. later,Ndị mmadụ chọrọ ibi n'udo.
the government builds schools.,Gọọmenti na-arụ ụlọ akwụkwọ.
the government builds schools. later,Gọọmenti na-arụ ụlọ akwụkwọ.
the government builds hospitals.,Gọọmenti na-arụ ụlọ ọgwụ.
the government builds hospitals. later,Gọọmenti na-arụ ụlọ ọgwụ.
public hospitals help people.,Ụlọ ọgwụ ọha na-enyere ndị mmadụ aka.
public hospitals help people. today,Ụlọ ọgwụ ọha na-enyere ndị mmadụ aka.
public schools provide education.,Ụlọ akwụkwọ ọha na-enye agụmakwụkwọ.
public schools provide education. today,Ụlọ akwụkwọ ọha na-enye agụmakwụkwọ.
the government builds roads.,Gọọmenti na-arụ ụzọ.
the government builds roads. tomorrow,Gọọmenti na-arụ ụzọ.
good roads help transportation.,Ụzọ ọma na-enyere njem aka.
good roads help transportation. now,Ụzọ ọma na-enyere njem aka.
many people use this road.,Ọtụtụ mmadụ na-eji ụzọ a.
many people use this road. later,Ọtụtụ mmadụ na-eji ụzọ a.
the government provides drinking water.,Gọọmenti na-enye mmiri ọṅụṅụ.
the government provides drinking water. now,Gọọmenti na-enye mmiri ọṅụṅụ.
clean water is important.,Mmiri dị ọcha dị mkpa.
clean water is important. tomorrow,Mmiri dị ọcha dị mkpa.
the community needs electricity.,Obodo chọrọ ọkụ eletrik.
the community needs electricity. tomorrow,Obodo chọrọ ọkụ eletrik.
the government works to improve life.,Gọọmenti na-arụ ọrụ iji meziwanye ndụ.
the government works to improve life. later,Gọọmenti na-arụ ọrụ iji meziwanye ndụ.
leaders should work for the people.,Ndị isi kwesịrị ịrụ ọrụ maka ndị mmadụ.
leaders should work for the people. tomorrow,Ndị isi kwesịrị ịrụ ọrụ maka ndị mmadụ.
people expect good governance.,Ndị mmadụ na-atụ anya ezi ọchịchị.
people expect good governance. later,Ndị mmadụ na-atụ anya ezi ọchịchị.
good governance helps the community.,Ezi ọchịchị na-enyere obodo aka.
good governance helps the community. tomorrow,Ezi ọchịchị na-enyere obodo aka.
the government should listen to the people.,Gọọmenti kwesịrị ige ndị mmadụ ntị.
the government should listen to the people. tomorrow,Gọọmenti kwesịrị ige ndị mmadụ ntị.
people can express their opinions.,Ndị mmadụ nwere ike ikwu echiche ha.
people can express their opinions. later,Ndị mmadụ nwere ike ikwu echiche ha.
the people attended a community meeting.,Ndị mmadụ gara nzukọ obodo.
the people attended a community meeting. tomorrow,Ndị mmadụ gara nzukọ obodo.
the leaders called a meeting.,Ndị isi kpọrọ nzukọ.
the leaders called a meeting. tomorrow,Ndị isi kpọrọ nzukọ.
the meeting took place in the meeting hall.,Nzukọ ahụ mere n'ụlọ nzukọ.
the meeting took place in the meeting hall. tomorrow,Nzukọ ahụ mere n'ụlọ nzukọ.
they discussed community problems.,Ha kwurịtara banyere nsogbu obodo.
we discussed community problems.,Ha kwurịtara banyere nsogbu obodo.
they discussed community problems. now,Ha kwurịtara banyere nsogbu obodo.
the people gave advice.,Ndị mmadụ nyere ndụmọdụ.
the people gave advice. today,Ndị mmadụ nyere ndụmọdụ.
the leader made a promise.,Onye isi ahụ kwere nkwa.
the leader made a promise. now,Onye isi ahụ kwere nkwa.
the government promised to build roads.,Gọọmenti kwere nkwa ịrụ ụzọ.
the government promised to build roads. tomorrow,Gọọmenti kwere nkwa ịrụ ụzọ.
they started the work.,Ha malitere ọrụ ahụ.
we started the work.,Ha malitere ọrụ ahụ.
they started the work. today,Ha malitere ọrụ ahụ.
the work is still continuing.,Ọrụ ahụ ka na-aga n'ihu.
the work is still continuing. now,Ọrụ ahụ ka na-aga n'ihu.
the new building is being constructed.,Ụlọ ọhụrụ ahụ na-ewu.
the new building is being constructed. now,Ụlọ ọhụrụ ahụ na-ewu.
the government collects taxes.,Gọọmenti na-anakọta ụtụ isi.
the government collects taxes. now,Gọọmenti na-anakọta ụtụ isi.
people pay taxes.,Ndị mmadụ na-akwụ ụtụ isi.
people pay taxes. later,Ndị mmadụ na-akwụ ụtụ isi.
taxes help the government.,Ụtụ isi na-enyere gọọmenti aka.
taxes help the government. tomorrow,Ụtụ isi na-enyere gọọmenti aka.
the government uses public money for projects.,Gọọmenti na-eji ego ọha arụ ọrụ.
the government uses public money for projects. tomorrow,Gọọmenti na-eji ego ọha arụ ọrụ.
it is important to use public money properly.,Ọ dị mkpa iji ego ọha mee ihe nke ọma.
it is important to use public money properly. today,Ọ dị mkpa iji ego ọha mee ihe nke ọma.
people want to know how their money is used.,Ndị mmadụ chọrọ ịma otú e si eji ego ha.
people need to know how their money is used.,Ndị mmadụ chọrọ ịma otú e si eji ego ha.
people want to know how their money is used. now,Ndị mmadụ chọrọ ịma otú e si eji ego ha.
transparency is important in governance.,Nghọta dị mkpa na ọchịchị.
transparency is important in governance. tomorrow,Nghọta dị mkpa na ọchịchị.
leaders should be accountable.,Ndị isi kwesịrị ịza ajụjụ.
leaders should be accountable. now,Ndị isi kwesịrị ịza ajụjụ.
the government issues licenses.,Gọọmenti na-enye akwụkwọ ikike.
the government issues licenses. tomorrow,Gọọmenti na-enye akwụkwọ ikike.
that person needs a license.,Onye ahụ chọrọ akwụkwọ ikike.
that person needs a license. now,Onye ahụ chọrọ akwụkwọ ikike.
he went to a government office.,Ọ gara ụlọ ọrụ gọọmenti.
she went to a government office.,Ọ gara ụlọ ọrụ gọọmenti.
he went to a government office. tomorrow,Ọ gara ụlọ ọrụ gọọmenti.
the office provides public services.,Ụlọ ọrụ ahụ na-enye ọrụ ọha.
the office provides public services. today,Ụlọ ọrụ ahụ na-enye ọrụ ọha.
people seek important documents.,Ndị mmadụ na-achọ akwụkwọ dị mkpa.
people seek important documents. now,Ndị mmadụ na-achọ akwụkwọ dị mkpa.
he received his document.,Ọ natara akwụkwọ ya.
she received his document.,Ọ natara akwụkwọ ya.
he received his document. tomorrow,Ọ natara akwụkwọ ya.
it is important to register.,Ọ dị mkpa ịdebanye aha.
it is important to register. today,Ọ dị mkpa ịdebanye aha.
people registered their names.,Ndị mmadụ debara aha ha.
people registered their names. today,Ndị mmadụ debara aha ha.
the government keeps public records.,Gọọmenti na-echekwa ndekọ obodo.
the government keeps public records. tomorrow,Gọọmenti na-echekwa ndekọ obodo.
the record contains important information.,Ndekọ ahụ nwere ozi dị mkpa.
the record contains important information. now,Ndekọ ahụ nwere ozi dị mkpa.
the citizens need jobs.,Ndị obodo chọrọ ọrụ.
the citizens require jobs.,Ndị obodo chọrọ ọrụ.
the citizens need jobs. later,Ndị obodo chọrọ ọrụ.
the government creates job opportunities.,Gọọmenti na-emepụta ohere ọrụ.
the government creates job opportunities. today,Gọọmenti na-emepụta ohere ọrụ.
jobs help families.,Ọrụ na-enyere ezinụlọ aka.
jobs help families. today,Ọrụ na-enyere ezinụlọ aka.
many young people are looking for jobs.,Ọtụtụ ndị ntorobịa na-achọ ọrụ.
many young people are looking for jobs. tomorrow,Ọtụtụ ndị ntorobịa na-achọ ọrụ.
training helps young people.,Ọzụzụ na-enyere ndị ntorobịa aka.
training helps young people. later,Ọzụzụ na-enyere ndị ntorobịa aka.
the government started a training program.,Gọọmenti malitere mmemme ọzụzụ.
the government started a training program. later,Gọọmenti malitere mmemme ọzụzụ.
the program helps many people.,Mmemme ahụ na-enyere ọtụtụ mmadụ aka.
the program helps many people. later,Mmemme ahụ na-enyere ọtụtụ mmadụ aka.
people can participate in the program.,Ndị mmadụ nwere ike isonye na mmemme ahụ.
people can participate in the program. tomorrow,Ndị mmadụ nwere ike isonye na mmemme ahụ.
the government supports agriculture.,Gọọmenti na-akwado ọrụ ugbo.
the government supports agriculture. now,Gọọmenti na-akwado ọrụ ugbo.
the farmers received assistance.,Ndị ọrụ ugbo nwetara enyemaka.
the farmers received assistance. today,Ndị ọrụ ugbo nwetara enyemaka.
the assistance helped the farmers.,Enyemaka ahụ nyere ndị ọrụ ugbo aka.
the assistance helped the farmers. tomorrow,Enyemaka ahụ nyere ndị ọrụ ugbo aka.
the government supports small businesses.,Gọọmenti na-akwado obere azụmahịa.
the government supports small businesses. later,Gọọmenti na-akwado obere azụmahịa.
small businesses create jobs.,Obere azụmahịa na-emepụta ọrụ.
small businesses create jobs. today,Obere azụmahịa na-emepụta ọrụ.
many people depend on small businesses.,Ọtụtụ mmadụ na-adabere n'obere azụmahịa.
many people depend on small businesses. today,Ọtụtụ mmadụ na-adabere n'obere azụmahịa.
the government protects the environment.,Gọọmenti na-echekwa gburugburu ebe obibi.
the government protects the environment. later,Gọọmenti na-echekwa gburugburu ebe obibi.
pollution damages the environment.,Gbururu na-emebi gburugburu ebe obibi.
pollution damages the environment. later,Gbururu na-emebi gburugburu ebe obibi.
people should protect the environment.,Ndị mmadụ kwesịrị ichekwa gburugburu ebe obibi.
people should protect the environment. today,Ndị mmadụ kwesịrị ichekwa gburugburu ebe obibi.
the government made a new law.,Gọọmenti mere iwu ọhụrụ.
the government made a new law. today,Gọọmenti mere iwu ọhụrụ.
the new law came into effect.,Iwu ọhụrụ ahụ malitere ịrụ ọrụ.
the new law came into effect. now,Iwu ọhụrụ ahụ malitere ịrụ ọrụ.
people learned about the law.,Ndị mmadụ mụtara banyere iwu ahụ.
people learned about the law. now,Ndị mmadụ mụtara banyere iwu ahụ.
it is important to follow the law.,Ọ dị mkpa ịgbaso iwu.
it is important to follow the law. tomorrow,Ọ dị mkpa ịgbaso iwu.
a person who breaks the law may be punished.,Onye mebiri iwu nwere ike ịta ahụhụ.
a person who breaks the law may be punished. today,Onye mebiri iwu nwere ike ịta ahụhụ.
the court handles legal matters.,Ụlọ ikpe na-eleba anya n'okwu iwu.
the court handles legal matters. now,Ụlọ ikpe na-eleba anya n'okwu iwu.
a lawyer helps people.,Onye ọka iwu na-enyere ndị mmadụ aka.
a lawyer helps people. today,Onye ọka iwu na-enyere ndị mmadụ aka.
people want justice.,Ndị mmadụ chọrọ ikpe ziri ezi.
people need justice.,Ndị mmadụ chọrọ ikpe ziri ezi.
people want justice. later,Ndị mmadụ chọrọ ikpe ziri ezi.
justice is important in a community.,Ikpe ziri ezi dị mkpa n'obodo.
justice is important in a community. now,Ikpe ziri ezi dị mkpa n'obodo.
the government supports public health.,Gọọmenti na-akwado ahụike ọha.
the government supports public health. later,Gọọmenti na-akwado ahụike ọha.
health workers help patients.,Ndị ọrụ ahụike na-enyere ndị ọrịa aka.
health workers help patients. later,Ndị ọrụ ahụike na-enyere ndị ọrịa aka.
disease can affect a community.,Ọrịa nwere ike imetụta obodo.
disease can affect a community. later,Ọrịa nwere ike imetụta obodo.
the government conducts health campaigns.,Gọọmenti na-eme mkpọsa ahụike.
the government conducts health campaigns. tomorrow,Gọọmenti na-eme mkpọsa ahụike.
health campaigns provide important information.,Mkpọsa ahụike na-enye ozi dị mkpa.
health campaigns provide important information. later,Mkpọsa ahụike na-enye ozi dị mkpa.
people should follow health advice.,Ndị mmadụ kwesịrị ịgbaso ndụmọdụ ahụike.
people should follow health advice. tomorrow,Ndị mmadụ kwesịrị ịgbaso ndụmọdụ ahụike.
the government supports education.,Gọọmenti na-akwado agụmakwụkwọ.
the government supports education. today,Gọọmenti na-akwado agụmakwụkwọ.
all children should receive education.,Ụmụaka niile kwesịrị inweta agụmakwụkwọ.
all children should receive education. today,Ụmụaka niile kwesịrị inweta agụmakwụkwọ.
education helps a community develop.,Agụmakwụkwọ na-enyere obodo aka ito eto.
education helps a community develop. now,Agụmakwụkwọ na-enyere obodo aka ito eto.
leaders make plans for the future.,Ndị isi na-eme atụmatụ maka ọdịnihu.
leaders make plans for the future. now,Ndị isi na-eme atụmatụ maka ọdịnihu.
the plan is for community development.,Atụmatụ ahụ bụ maka mmepe obodo.
the plan is for community development. tomorrow,Atụmatụ ahụ bụ maka mmepe obodo.
development requires the support of the people.,Mmepe chọrọ nkwado nke ndị mmadụ.
development requires the support of the people. today,Mmepe chọrọ nkwado nke ndị mmadụ.
people work together with the government.,Ndị mmadụ na-arụkọ ọrụ na gọọmenti.
people work together with the government. now,Ndị mmadụ na-arụkọ ọrụ na gọọmenti.
working together brings development.,Ịrụkọ ọrụ ọnụ na-eweta mmepe.
working together brings development. now,Ịrụkọ ọrụ ọnụ na-eweta mmepe.
good governance makes a community strong.,Ezi ọchịchị na-eme ka obodo sie ike.
good governance makes a community strong. now,Ezi ọchịchị na-eme ka obodo sie ike.
the government and the people should work together.,Gọọmenti na ndị mmadụ kwesịrị ịrụkọ ọrụ ọnụ.
the government and the people should work together. today,Gọọmenti na ndị mmadụ kwesịrị ịrụkọ ọrụ ọnụ.
health is very important.,Ahụike dị ezigbo mkpa.
health is very important. now,Ahụike dị ezigbo mkpa.
it is important to take care of our health.,Ọ dị mkpa ilekọta ahụike anyị.
it is important to take care of our health. today,Ọ dị mkpa ilekọta ahụike anyị.
disease can affect a person.,Ọrịa nwere ike imetụta mmadụ.
disease can affect a person. later,Ọrịa nwere ike imetụta mmadụ.
the patient went to the hospital.,Onye ọrịa gara ụlọ ọgwụ.
the patient went to the hospital. later,Onye ọrịa gara ụlọ ọgwụ.
the hospital is nearby.,Ụlọ ọgwụ ahụ dị nso.
the hospital is nearby. later,Ụlọ ọgwụ ahụ dị nso.
the doctor examines the patient.,Dọkịta na-enyocha onye ọrịa.
the doctor examines the patient. tomorrow,Dọkịta na-enyocha onye ọrịa.
the nurse helps the patient.,Nọọsụ na-enyere onye ọrịa aka.
the nurse helps the patient. today,Nọọsụ na-enyere onye ọrịa aka.
the patient has a fever.,Onye ọrịa nwere ahụ ọkụ.
the patient has a fever. now,Onye ọrịa nwere ahụ ọkụ.
fever can be a sign of illness.,Ahụ ọkụ nwere ike ịbụ ihe ịrịba ama nke ọrịa.
fever can be a sign of illness. tomorrow,Ahụ ọkụ nwere ike ịbụ ihe ịrịba ama nke ọrịa.
he has a headache.,Ọ na-arịa isi.
she has a headache.,Ọ na-arịa isi.
he has a headache. tomorrow,Ọ na-arịa isi.
he has a severe headache.,Isi na-arịa ya nke ukwuu.
she has a severe headache.,Isi na-arịa ya nke ukwuu.
he has a severe headache. later,Isi na-arịa ya nke ukwuu.
he has stomach pain.,Ọ na-enwe ihe mgbu n'afọ.
she has stomach pain.,Ọ na-enwe ihe mgbu n'afọ.
he has stomach pain. today,Ọ na-enwe ihe mgbu n'afọ.
the patient has a cough.,Onye ọrịa nwere ụkwara.
the patient has a cough. now,Onye ọrịa nwere ụkwara.
he has been coughing since yesterday.,Ọ na-asụ ụkwara kemgbe ụnyaahụ.
she has been coughing since yesterday.,Ọ na-asụ ụkwara kemgbe ụnyaahụ.
he has been coughing since yesterday. tomorrow,Ọ na-asụ ụkwara kemgbe ụnyaahụ.
he has pain in his body.,Ọ na-enwe ihe mgbu n'ahụ.
she has pain in his body.,Ọ na-enwe ihe mgbu n'ahụ.
he has pain in his body. now,Ọ na-enwe ihe mgbu n'ahụ.
he needs to rest.,Ọ chọrọ izu ike.
she needs to rest.,Ọ chọrọ izu ike.
he needs to rest. later,Ọ chọrọ izu ike.
rest helps the patient.,Izu ike na-enyere onye ọrịa aka.
rest helps the patient. today,Izu ike na-enyere onye ọrịa aka.
drinking water is important.,Ịṅụ mmiri dị mkpa.
drinking water is important. now,Ịṅụ mmiri dị mkpa.
water helps the body.,Mmiri na-enyere ahụ aka.
water helps the body. now,Mmiri na-enyere ahụ aka.
he drinks water every day.,Ọ na-aṅụ mmiri kwa ụbọchị.
she drinks water every day.,Ọ na-aṅụ mmiri kwa ụbọchị.
he drinks water every day. tomorrow,Ọ na-aṅụ mmiri kwa ụbọchị.
healthy food helps health.,Nri dị mma na-enyere ahụike aka.
healthy food helps health. now,Nri dị mma na-enyere ahụike aka.
we should eat nutritious food.,Anyị kwesịrị iri nri na-edozi ahụ.
they should eat nutritious food.,Anyị kwesịrị iri nri na-edozi ahụ.
we should consume nutritious food.,Anyị kwesịrị iri nri na-edozi ahụ.
we should eat nutritious food. today,Anyị kwesịrị iri nri na-edozi ahụ.
fruits are good for health.,Mkpụrụ osisi dị mma maka ahụike.
fruits are good for health. today,Mkpụrụ osisi dị mma maka ahụike.
vegetables contain many vitamins.,Akwụkwọ nri nwere ọtụtụ vitamin.
vegetables contain many vitamins. now,Akwụkwọ nri nwere ọtụtụ vitamin.
it is important to eat different foods.,Ọ dị mkpa iri nri dị iche iche.
it is important to consume different foods.,Ọ dị mkpa iri nri dị iche iche.
it is important to eat different foods. tomorrow,Ọ dị mkpa iri nri dị iche iche.
cleanliness helps prevent disease.,Ịdị ọcha na-enyere aka igbochi ọrịa.
cleanliness helps prevent disease. tomorrow,Ịdị ọcha na-enyere aka igbochi ọrịa.
we should wash our hands regularly.,Anyị kwesịrị ịsa aka mgbe niile.
they should wash our hands regularly.,Anyị kwesịrị ịsa aka mgbe niile.
we should wash our hands regularly. later,Anyị kwesịrị ịsa aka mgbe niile.
he washes his hands before eating.,Ọ na-asa aka ya tupu o rie nri.
she washes his hands before eating.,Ọ na-asa aka ya tupu o rie nri.
he washes his hands before eating. today,Ọ na-asa aka ya tupu o rie nri.
handwashing prevents the spread of disease.,Ịsa aka na-egbochi mgbasa ọrịa.
handwashing prevents the spread of disease. later,Ịsa aka na-egbochi mgbasa ọrịa.
it is important to keep the environment clean.,Ọ dị mkpa idobe gburugburu ebe obibi ọcha.
it is important to keep the environment clean. tomorrow,Ọ dị mkpa idobe gburugburu ebe obibi ọcha.
healthy habits are important.,Omume ahụike dị mkpa.
healthy habits are important. later,Omume ahụike dị mkpa.
exercise makes the body strong.,Mmega ahụ na-eme ka ahụ sie ike.
exercise makes the body strong. tomorrow,Mmega ahụ na-eme ka ahụ sie ike.
he exercises every morning.,Ọ na-eme mmega ahụ kwa ụtụtụ.
she exercises every morning.,Ọ na-eme mmega ahụ kwa ụtụtụ.
he exercises every morning. later,Ọ na-eme mmega ahụ kwa ụtụtụ.
walking is good exercise.,Ije ije bụ ezigbo mmega ahụ.
walking is good exercise. later,Ije ije bụ ezigbo mmega ahụ.
adequate sleep is important.,Ụra zuru oke dị mkpa.
adequate sleep is important. today,Ụra zuru oke dị mkpa.
he sleeps for eight hours every night.,Ọ na-ehi ụra awa asatọ kwa abalị.
she sleeps for eight hours every night.,Ọ na-ehi ụra awa asatọ kwa abalị.
he sleeps for eight hours every night. today,Ọ na-ehi ụra awa asatọ kwa abalị.
lack of sleep can affect health.,Enweghị ụra nwere ike imetụta ahụike.
lack of sleep can affect health. later,Enweghị ụra nwere ike imetụta ahụike.
it is important to avoid too much stress.,Ọ dị mkpa izere nrụgide dị ukwuu.
it is important to avoid too much stress. tomorrow,Ọ dị mkpa izere nrụgide dị ukwuu.
stress can affect the body and mind.,Nrụgide nwere ike imetụta ahụ na uche.
stress can affect the body and mind. tomorrow,Nrụgide nwere ike imetụta ahụ na uche.
he rests when he is tired.,Ọ na-ezu ike mgbe ọ gwụrụ ike.
she rests when he is tired.,Ọ na-ezu ike mgbe ọ gwụrụ ike.
he rests when he is tired. today,Ọ na-ezu ike mgbe ọ gwụrụ ike.
the doctor gave the patient medicine.,Dọkịta nyere onye ọrịa ọgwụ.
the doctor gave the patient medicine. today,Dọkịta nyere onye ọrịa ọgwụ.
the patient should take his medicine.,Onye ọrịa kwesịrị ịṅụ ọgwụ ya.
the patient should take his medicine. now,Onye ọrịa kwesịrị ịṅụ ọgwụ ya.
he takes the medicine twice a day.,Ọ na-aṅụ ọgwụ ugboro abụọ n'ụbọchị.
she takes the medicine twice a day.,Ọ na-aṅụ ọgwụ ugboro abụọ n'ụbọchị.
he takes the medicine twice a day. today,Ọ na-aṅụ ọgwụ ugboro abụọ n'ụbọchị.
it is important to follow the doctor's instructions.,Ọ dị mkpa ịgbaso ntụziaka dọkịta.
it is important to follow the doctor's instructions. tomorrow,Ọ dị mkpa ịgbaso ntụziaka dọkịta.
the patient should take the medicine on time.,Onye ọrịa kwesịrị ịṅụ ọgwụ n'oge.
the patient should take the medicine on time. today,Onye ọrịa kwesịrị ịṅụ ọgwụ n'oge.
he does not always take his medicine.,Ọ naghị aṅụ ọgwụ ya mgbe niile.
she does not always take his medicine.,Ọ naghị aṅụ ọgwụ ya mgbe niile.
he does not always take his medicine. now,Ọ naghị aṅụ ọgwụ ya mgbe niile.
the doctor gave him medicine for the cough.,Dọkịta nyere ya ọgwụ maka ụkwara.
the doctor gave him medicine for the cough. later,Dọkịta nyere ya ọgwụ maka ụkwara.
the medicine helped reduce the pain.,Ọgwụ ahụ nyere aka belata ihe mgbu.
the medicine helped reduce the pain. later,Ọgwụ ahụ nyere aka belata ihe mgbu.
it is not good to take medicine without advice.,Ọ dịghị mma ịṅụ ọgwụ n'enweghị ndụmọdụ.
it is not good to take medicine without advice. tomorrow,Ọ dịghị mma ịṅụ ọgwụ n'enweghị ndụmọdụ.
the patient should tell the doctor everything.,Onye ọrịa kwesịrị ịgwa dọkịta ihe niile.
the patient should tell the doctor everything. now,Onye ọrịa kwesịrị ịgwa dọkịta ihe niile.
the doctor asked the patient questions.,Dọkịta jụrụ onye ọrịa ajụjụ.
the doctor asked the patient questions. later,Dọkịta jụrụ onye ọrịa ajụjụ.
the patient described his symptoms.,Onye ọrịa kọwara ihe mgbaàmà ya.
the patient described his symptoms. later,Onye ọrịa kọwara ihe mgbaàmà ya.
the illness started in the morning.,Ọrịa ahụ malitere n'ụtụtụ.
the illness started in the morning. today,Ọrịa ahụ malitere n'ụtụtụ.
he has had a fever for two days.,Ọ na-enwe ahụ ọkụ kemgbe ụbọchị abụọ.
she has had a fever for two days.,Ọ na-enwe ahụ ọkụ kemgbe ụbọchị abụọ.
he has had a fever for two days. later,Ọ na-enwe ahụ ọkụ kemgbe ụbọchị abụọ.
the doctor conducted an examination.,Dọkịta mere nyocha.
the doctor conducted an examination. tomorrow,Dọkịta mere nyocha.
the test result is good.,Nsonaazụ nyocha ahụ dị mma.
the test result is good. later,Nsonaazụ nyocha ahụ dị mma.
the patient needs another test.,Onye ọrịa chọrọ nyocha ọzọ.
the patient needs another test. tomorrow,Onye ọrịa chọrọ nyocha ọzọ.
the hospital has equipment.,Ụlọ ọgwụ nwere akụrụngwa.
the hospital has equipment. tomorrow,Ụlọ ọgwụ nwere akụrụngwa.
health workers work hard.,Ndị ọrụ ahụike na-arụsi ọrụ ike.
health workers work hard. today,Ndị ọrụ ahụike na-arụsi ọrụ ike.
health workers care for patients.,Ndị ọrụ ahụike na-elekọta ndị ọrịa.
health workers care for patients. now,Ndị ọrụ ahụike na-elekọta ndị ọrịa.
children need special care.,Ụmụaka chọrọ nlekọta pụrụ iche.
children require special care.,Ụmụaka chọrọ nlekọta pụrụ iche.
children need special care. tomorrow,Ụmụaka chọrọ nlekọta pụrụ iche.
the mother takes care of her child.,Nne na-elekọta nwa ya.
the mother takes care of her child. later,Nne na-elekọta nwa ya.
the child has a fever.,Nwa ahụ nwere ahụ ọkụ.
the child has a fever. later,Nwa ahụ nwere ahụ ọkụ.
the mother took the child to the hospital.,Nne kpọgara nwa ahụ ụlọ ọgwụ.
the mother took the child to the hospital. tomorrow,Nne kpọgara nwa ahụ ụlọ ọgwụ.
children should eat healthy food.,Ụmụaka kwesịrị iri nri dị mma.
children should consume healthy food.,Ụmụaka kwesịrị iri nri dị mma.
children should eat healthy food. later,Ụmụaka kwesịrị iri nri dị mma.
vaccination protects children from disease.,Ịgba ọgwụ mgbochi ọrịa na-echebe ụmụaka.
vaccination protects children from disease. today,Ịgba ọgwụ mgbochi ọrịa na-echebe ụmụaka.
the child received a vaccination.,Nwa ahụ nwetara ọgwụ mgbochi ọrịa.
the child received a vaccination. later,Nwa ahụ nwetara ọgwụ mgbochi ọrịa.
it is important to get vaccinated.,Ọ dị mkpa ịgba ọgwụ mgbochi ọrịa.
it is important to get vaccinated. today,Ọ dị mkpa ịgba ọgwụ mgbochi ọrịa.
some diseases can be prevented.,Ọrịa ụfọdụ nwere ike igbochi.
some diseases can be prevented. tomorrow,Ọrịa ụfọdụ nwere ike igbochi.
many diseases spread through germs.,Ọtụtụ ọrịa na-agbasa site na nje.
many diseases spread through germs. tomorrow,Ọtụtụ ọrịa na-agbasa site na nje.
cleanliness helps prevent germs.,Ịdị ọcha na-enyere aka igbochi nje.
cleanliness helps prevent germs. tomorrow,Ịdị ọcha na-enyere aka igbochi nje.
we should avoid sharing certain items.,Anyị kwesịrị izere ịkekọrịta ihe ụfọdụ.
they should avoid sharing certain items.,Anyị kwesịrị izere ịkekọrịta ihe ụfọdụ.
we should avoid sharing certain items. today,Anyị kwesịrị izere ịkekọrịta ihe ụfọdụ.
it is important to be careful during an outbreak.,Ọ dị mkpa ịkpachara anya n'oge ọrịa.
it is important to be careful during an outbreak. later,Ọ dị mkpa ịkpachara anya n'oge ọrịa.
diabetes requires regular care.,Ọrịa shuga chọrọ nlekọta mgbe niile.
diabetes requires regular care. today,Ọrịa shuga chọrọ nlekọta mgbe niile.
high blood pressure can be dangerous.,Ọbara mgbali elu nwere ike ịdị ize ndụ.
high blood pressure can be dangerous. later,Ọbara mgbali elu nwere ike ịdị ize ndụ.
the patient should check his health.,Onye ọrịa kwesịrị ịlele ahụike ya.
the patient should check his health. later,Onye ọrịa kwesịrị ịlele ahụike ya.
regular health checkups are important.,Nyocha ahụike mgbe niile dị mkpa.
regular health checkups are important. today,Nyocha ahụike mgbe niile dị mkpa.
he went for a medical checkup.,Ọ gara nyocha ahụike.
she went for a medical checkup.,Ọ gara nyocha ahụike.
he went for a medical checkup. now,Ọ gara nyocha ahụike.
the doctor tested his blood.,Dọkịta nyochara ọbara ya.
the doctor tested his blood. tomorrow,Dọkịta nyochara ọbara ya.
the human body needs good food.,Ahụ mmadụ chọrọ ezigbo nri.
the human body needs good food. later,Ahụ mmadụ chọrọ ezigbo nri.
vitamins help the body.,Vitamin na-enyere ahụ aka.
vitamins help the body. later,Vitamin na-enyere ahụ aka.
iron is important for the body.,Ígwè dị mkpa maka ahụ.
iron is important for the body. today,Ígwè dị mkpa maka ahụ.
it is important to drink enough water.,Ọ dị mkpa ịṅụ mmiri zuru oke.
it is important to drink enough water. now,Ọ dị mkpa ịṅụ mmiri zuru oke.
drinking alcohol can harm health.,Ịṅụ mmanya na-aba n'anya nwere ike imerụ ahụike.
drinking alcohol can harm health. tomorrow,Ịṅụ mmanya na-aba n'anya nwere ike imerụ ahụike.
smoking damages health.,Ise siga na-emebi ahụike.
smoking damages health. now,Ise siga na-emebi ahụike.
it is important to avoid things that harm the body.,Ọ dị mkpa izere ihe ndị na-emebi ahụ.
it is important to avoid things that harm the body. tomorrow,Ọ dị mkpa izere ihe ndị na-emebi ahụ.
mental health is also important.,Ahụike uche dịkwa mkpa.
mental health is also important. later,Ahụike uche dịkwa mkpa.
talking to someone can help.,Ịgwa mmadụ okwu nwere ike inye aka.
talking to someone can help. later,Ịgwa mmadụ okwu nwere ike inye aka.
he needs the support of his family.,Ọ chọrọ nkwado nke ezinụlọ ya.
